,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
23908,34,613,1,4,248000,2004,0,0,0,2.4,0,0,0,1,5800.0,0,0,6,36,0,1,0,0,0,1,0,0,1,1,141
23909,34,597,1,3,175000,2000,0,0,0,1.9,2,0,0,1,2200.0,1,1,6,7,0,1,0,0,1,1,0,0,1,1,95
23910,34,597,0,1,367000,1999,2,0,1,1.9,2,0,0,1,2600.0,0,0,9,34,0,1,0,0,0,0,0,0,0,1,125
23911,34,598,1,3,153000,2011,0,0,0,1.6,2,0,0,1,10500.0,1,0,13,7,0,1,0,0,1,1,0,1,1,1,73
23912,34,598,1,0,1000000,2002,2,0,1,2.4,2,0,0,1,6500.0,0,0,4,5,0,1,0,0,1,1,0,1,1,1,138
23913,34,600,1,1,300000,2005,2,0,1,2.4,1,0,0,0,11500.0,0,0,9,19,0,1,1,1,1,1,1,0,1,1,59
23914,34,598,0,3,206000,2011,0,0,0,1.6,2,0,0,1,9900.0,1,0,12,3,0,1,0,0,0,1,0,0,1,1,29
23915,34,608,0,0,239000,1998,0,0,0,2.0,3,0,0,1,3400.0,0,0,7,5,0,1,0,0,1,1,0,0,1,1,66
23916,34,608,1,3,252000,1998,0,0,0,2.3,9,0,0,1,4950.0,0,0,12,21,0,1,1,0,1,1,0,1,1,1,171
23917,34,599,1,0,198000,2002,0,0,0,2.4,2,0,0,1,5300.0,1,0,5,7,0,1,0,0,1,1,0,0,1,1,73
23918,34,599,1,1,288000,2005,0,0,0,2.5,2,0,0,1,7000.0,1,1,6,1,0,1,0,0,1,1,0,0,1,1,18
23919,34,608,0,3,302000,2002,0,0,0,2.5,9,0,0,1,4200.0,1,0,16,1,0,1,0,0,1,1,1,1,1,1,18
23920,34,598,0,1,322000,2002,2,0,1,2.4,2,0,0,1,7000.0,0,5,19,1,0,1,0,0,1,1,0,1,1,1,19
23921,34,599,1,3,211359,2001,0,0,0,2.4,2,0,0,1,3334.35,0,3,9,1,1,0,0,0,0,0,0,0,0,0,19
23922,34,598,0,3,250000,1999,0,0,0,2.9,2,0,0,1,4100.0,0,0,6,1,0,1,0,0,1,0,0,0,0,1,20
23923,34,600,1,3,205000,2007,0,0,0,2.5,1,0,0,0,12000.0,0,0,5,4,0,1,1,1,1,1,0,0,1,1,28
23924,34,598,1,6,273000,2007,2,0,1,2.4,2,0,0,1,10550.0,1,0,15,5,0,1,1,1,1,1,1,1,1,1,150
23925,34,599,1,1,515000,2002,2,0,1,2.4,2,0,0,1,6100.0,0,0,15,1,0,1,1,0,1,1,1,0,1,1,20
23926,34,598,1,0,350000,2002,0,0,0,2.4,2,0,0,1,4200.0,0,5,7,5,0,1,0,0,1,1,0,0,0,1,70
23927,34,599,0,1,200000,2014,2,0,1,1.6,2,0,0,1,13333.0,0,0,13,1,0,1,1,1,1,1,1,1,1,1,21
23928,34,598,1,3,263000,2001,1,1,0,2.0,2,0,0,1,4300.0,1,0,6,4,0,1,0,1,1,1,0,1,0,1,58
23929,34,598,1,0,300000,2002,2,0,1,2.4,2,0,0,1,5500.0,0,5,20,9,0,1,0,1,1,1,0,0,1,1,153
23930,34,600,1,0,200000,2004,0,0,0,2.9,1,0,0,0,8000.0,1,0,4,9,0,1,0,1,1,1,0,0,1,1,91
23931,34,597,0,1,297000,1997,2,0,1,1.9,2,0,0,1,2000.0,0,0,8,17,0,1,0,0,0,0,0,0,0,1,141
23932,34,600,0,3,288000,2006,2,0,1,2.4,1,0,0,1,11500.0,0,0,6,5,0,1,0,0,0,0,0,1,0,1,76
23933,34,602,1,4,333333,1996,2,0,1,2.5,2,0,0,1,2500.0,0,5,9,5,0,1,0,0,1,0,0,0,0,1,62
23934,34,612,0,8,850000,1994,0,0,0,1.7,2,0,0,1,850.0,0,0,4,23,0,0,0,0,1,0,0,0,0,0,123
23935,34,600,1,3,208000,2010,2,0,1,2.4,1,0,0,0,17000.0,0,4,12,4,0,1,1,1,1,1,0,0,1,1,42
23936,34,600,1,3,217261,2004,0,0,0,2.5,1,0,0,1,9100.0,0,1,8,6,0,1,0,0,1,1,0,0,1,1,43
23937,34,612,0,0,360000,1996,0,0,0,1.8,2,0,0,1,1300.0,1,3,5,87,0,0,0,1,1,1,0,0,0,1,234
23938,34,598,1,4,240000,2007,0,0,0,4.4,2,0,0,0,10300.0,1,0,6,3,0,1,1,1,1,1,1,1,1,1,35
23939,34,604,1,6,196000,2013,0,0,0,2.0,1,0,0,1,16600.0,0,0,12,19,0,1,0,1,1,1,1,1,1,1,102
23940,34,600,1,1,362102,2003,1,1,0,2.9,1,0,0,0,7500.0,0,0,5,9,0,1,1,1,1,1,1,0,1,1,64
23941,34,614,0,4,350000,1988,1,1,0,2.4,2,0,0,2,600.0,0,0,4,26,1,0,0,0,0,0,0,0,0,0,208
23942,34,599,0,2,345000,2001,0,0,0,2.4,2,0,0,1,4402.35,1,0,7,12,0,1,0,0,0,1,0,0,1,1,88
23943,34,598,0,3,202000,2010,0,0,0,2.0,2,0,0,1,11500.0,0,0,12,1,0,1,1,1,1,1,1,1,1,1,23
23944,34,600,1,3,183000,2012,0,0,0,3.2,1,0,0,0,15950.0,1,0,4,1,0,1,1,1,1,1,1,1,1,1,23
23945,34,597,1,7,123919,2009,0,0,0,2.4,2,0,0,1,9350.0,0,3,8,1,0,1,0,0,0,0,0,1,1,1,24
23946,34,599,1,5,200000,2011,0,0,0,2.0,2,0,0,1,10500.0,0,0,10,6,0,1,1,1,1,1,0,1,1,1,115
23947,34,597,0,1,350000,1996,0,0,0,1.8,2,0,0,1,1500.0,0,4,20,9,0,1,0,0,0,0,0,0,1,1,114
23948,34,613,0,3,200000,2010,2,0,1,1.6,0,0,0,1,9200.0,0,0,11,58,0,1,0,0,1,0,1,1,1,1,153
23949,34,601,0,8,336000,1996,0,0,0,2.0,0,0,0,1,2900.0,0,2,16,1,1,0,0,0,0,0,0,0,0,0,25
23950,34,602,1,5,350000,1994,1,1,0,2.5,2,0,0,1,2600.0,1,0,2,17,0,0,1,0,1,1,0,1,0,1,82
23951,34,613,0,0,290000,2008,0,0,0,1.8,0,0,0,1,7300.0,0,0,7,1,0,1,0,0,0,0,0,1,0,1,25
23952,34,598,1,3,300891,2006,0,0,0,2.5,2,0,0,1,6383.76,0,5,6,1,1,0,0,0,0,0,0,0,0,0,25
23953,34,605,1,8,337962,1998,0,0,0,2.4,2,0,0,1,1800.0,1,1,1,41,0,0,0,0,1,1,0,0,0,1,310
23954,34,614,0,3,200000,1989,0,0,0,2.3,2,0,0,2,1300.0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,27
23955,34,598,1,3,181000,2011,0,0,0,2.5,2,0,0,1,11700.0,0,0,6,1,0,1,1,1,1,1,0,1,1,1,27
23956,34,602,0,1,501000,1996,0,0,0,2.5,2,0,0,1,2200.0,0,0,11,5,0,1,1,0,0,0,1,1,1,0,66
23957,34,598,0,0,533000,2000,2,0,1,2.5,2,0,0,1,4200.0,0,0,4,3,0,1,0,0,1,1,0,0,1,1,64
23958,34,599,1,4,400000,2003,0,0,0,2.4,2,0,0,1,5300.0,0,4,9,3,0,1,0,0,0,1,0,0,0,1,89
23959,34,602,0,4,320000,1994,0,0,0,2.3,2,0,0,1,2000.0,1,4,5,4,0,1,1,0,1,1,0,1,1,1,44
23960,34,597,0,1,250000,1996,1,1,0,1.8,2,0,0,1,3300.0,0,0,2,230,1,0,0,0,0,0,0,0,0,0,1750
23961,34,597,1,0,300000,1999,0,0,0,1.9,2,0,0,1,1100.0,0,3,8,3,0,1,0,0,1,1,0,0,0,1,90
23962,34,600,1,3,210000,2010,0,0,0,2.5,1,0,0,0,14999.0,0,5,6,1,0,1,1,1,1,1,0,1,1,1,28
23963,34,612,0,2,390000,1996,0,0,0,1.6,2,0,0,1,700.0,0,0,7,91,1,0,0,0,0,0,0,0,0,0,475
23964,34,604,1,3,285000,2010,2,0,1,2.4,1,0,0,0,22700.0,0,0,4,154,0,1,1,0,1,1,0,1,1,1,306
23965,34,597,0,7,500000,1996,0,0,0,2.0,2,0,0,1,1700.0,1,4,54,41,0,1,0,0,0,1,0,0,1,1,316
23966,34,612,0,5,340000,1991,0,0,0,1.8,2,0,0,1,600.0,1,0,13,1,0,0,0,0,0,0,0,0,0,1,29
23967,34,597,0,3,330000,2006,0,0,0,1.8,2,0,0,1,6150.0,0,0,11,26,0,1,0,0,0,1,0,0,1,0,69
23968,34,599,1,2,99000,2014,0,0,0,2.0,2,0,0,1,15999.0,1,2,12,21,0,1,1,1,1,1,0,1,1,1,71
23969,34,607,1,0,270000,2007,2,0,1,2.4,0,0,0,1,9490.0,0,2,6,6,0,1,1,0,1,1,0,0,1,1,130
23970,34,600,1,1,48000,2015,0,0,0,2.0,1,0,0,0,35450.0,1,0,28,1,0,1,1,1,1,1,1,1,1,1,32
23971,34,612,0,7,280000,1995,2,0,1,1.9,2,0,0,1,1300.0,0,0,10,1,0,0,0,0,1,0,0,0,0,1,32
23972,34,601,0,4,248000,2001,0,0,0,1.8,0,0,0,1,4000.0,0,0,9,48,0,1,0,0,0,0,0,0,0,1,229
23973,34,607,0,0,290500,2002,2,0,1,2.4,0,0,0,1,6950.0,0,0,20,4,0,1,0,0,0,0,0,0,1,1,49
23974,34,597,1,2,336353,2004,0,0,0,2.5,2,0,0,1,5500.0,0,0,5,1,0,1,0,0,1,0,0,0,0,1,32
23975,34,601,0,5,250000,1999,2,0,1,1.9,0,0,1,1,600.0,0,3,15,6,0,0,0,0,0,0,0,0,0,1,73
23976,34,597,0,3,317000,1997,0,0,0,1.8,2,0,0,1,1200.0,0,0,5,9,0,1,0,0,0,0,0,0,1,0,48
23977,34,599,1,8,11,2001,0,0,0,2.4,2,0,0,1,2704.35,0,0,10,1,1,0,0,0,0,0,0,0,0,0,32
23978,34,613,0,8,280348,2008,2,0,1,1.6,0,0,0,1,5246.09,0,0,11,1,1,0,0,0,0,0,0,0,0,0,32
23979,34,612,0,8,164778,1995,0,0,0,1.8,2,0,0,1,365.7,0,1,8,1,1,0,0,0,0,0,0,0,0,0,32
23980,34,600,1,5,194090,2004,0,0,0,2.9,1,0,0,0,5659.68,0,0,6,1,1,0,0,0,0,0,0,0,0,0,32
23981,34,616,0,5,313868,1994,0,0,0,2.0,2,0,0,2,896.33,0,3,10,1,1,0,0,0,0,0,0,0,0,0,32
23982,34,599,1,3,155000,2010,0,0,0,2.0,2,0,0,1,9700.0,0,0,6,3,0,1,0,0,0,1,0,0,1,1,38
23983,34,597,1,8,160000,2007,0,0,0,2.4,2,0,0,1,6200.0,0,4,10,1,0,1,1,1,1,1,0,1,1,1,33
23984,34,603,1,5,339755,2003,1,1,0,2.5,0,0,0,0,5800.0,0,0,5,40,0,1,1,0,1,1,0,0,1,1,132
23985,34,600,1,3,250000,2004,0,0,0,2.5,1,0,0,0,8900.0,0,0,7,12,0,1,1,1,1,1,1,1,1,1,169
23986,34,600,1,3,196000,2008,0,0,0,2.5,1,0,0,0,13900.0,0,0,7,2,0,1,1,1,1,1,0,1,1,1,51
23987,34,607,0,4,200000,2014,2,0,1,1.6,0,0,0,1,13500.0,0,0,23,4,0,1,0,1,1,1,1,1,1,1,73
23988,34,598,1,4,195000,2007,0,0,0,2.5,2,0,0,1,8800.0,0,0,9,1,0,0,1,1,1,1,0,1,1,1,35
23989,34,600,1,3,196000,2008,0,0,0,4.4,1,0,0,0,13950.0,0,5,14,1,0,1,1,1,1,1,1,1,1,1,35
23990,34,600,1,1,170000,2010,2,0,1,2.4,1,0,0,0,15400.0,0,0,17,2,0,1,1,1,1,1,1,1,1,1,72
23991,34,600,1,3,154000,2004,0,0,0,2.9,1,0,0,0,8200.0,0,0,6,35,0,1,1,1,1,1,0,1,1,1,371
23992,34,600,1,0,145000,2008,2,0,1,2.4,1,0,0,0,16000.0,0,0,18,3,0,1,1,1,1,1,0,1,1,1,91
23993,34,597,0,3,300000,2007,2,0,1,1.6,2,0,0,1,7400.0,0,0,11,1,0,1,0,0,0,0,0,0,1,1,36
23994,34,612,0,5,321123,1991,0,0,0,1.8,2,0,0,1,400.0,1,4,11,1,1,0,0,0,0,0,0,0,0,0,36
23995,34,598,1,5,270000,2003,0,0,0,2.9,2,0,0,1,3900.0,1,4,9,1,0,1,0,1,1,1,1,1,1,0,36
23996,34,598,1,6,155000,2013,0,0,0,3.0,2,0,0,0,14900.0,0,0,4,4,0,1,1,1,1,1,1,1,1,1,73
23997,34,600,1,0,187000,2007,0,0,0,2.5,1,0,0,0,10700.0,0,0,8,5,0,1,1,1,1,1,0,0,1,1,110
23998,34,609,1,1,300000,1997,0,0,0,3.0,2,0,0,2,4000.0,0,4,1,7,0,1,0,0,1,1,0,0,1,1,152
23999,34,598,1,1,430000,2001,0,0,0,2.4,2,0,0,1,3300.0,0,0,6,1,0,1,0,1,1,1,0,0,1,1,38
24000,34,601,0,3,251000,1999,0,0,0,1.9,0,0,0,1,2600.0,1,0,16,8,0,1,0,0,1,1,0,0,1,1,58
24001,34,599,1,5,485000,2002,2,0,1,2.4,2,0,0,1,6800.0,1,0,6,2,0,1,0,0,1,0,0,1,1,1,58
24002,34,597,1,3,406000,1998,0,0,0,2.0,2,0,0,1,2500.0,0,0,7,1,0,1,1,0,1,0,0,0,0,1,39
24003,34,598,1,5,220000,2006,0,0,0,2.5,2,0,0,1,7400.0,1,0,7,1,0,1,1,1,1,1,0,0,1,1,40
24004,34,600,1,0,311810,2008,0,0,0,3.2,1,0,0,0,11500.0,1,0,8,4,0,0,0,1,1,1,0,0,1,1,87
24005,34,613,0,3,165000,2010,0,0,0,1.6,0,0,0,1,10500.0,0,0,5,3,0,1,0,0,0,0,0,1,1,1,73
24006,34,598,1,6,216000,2011,0,0,0,2.5,2,0,0,1,13400.0,1,0,10,12,0,1,1,1,1,1,0,1,1,1,87
24007,34,604,0,5,132000,2010,2,0,1,2.4,1,0,0,0,15800.0,0,0,10,6,0,1,0,1,1,1,0,0,0,1,90
24008,34,598,1,3,250000,2001,0,0,0,2.8,2,0,0,1,2900.0,0,0,3,1,0,1,1,1,1,1,1,1,1,1,43
24009,34,604,1,5,243000,2010,2,0,1,2.5,1,0,0,0,14800.0,0,0,4,15,0,1,1,1,1,1,1,1,1,1,95
24010,34,598,1,5,145000,2007,0,0,0,2.5,2,0,0,1,15000.0,0,0,15,5,0,1,1,1,1,1,0,1,1,1,61
24011,34,599,1,3,270000,2002,0,0,0,2.4,2,0,0,0,4500.0,1,0,9,32,0,1,0,0,1,0,0,0,0,1,213
24012,34,615,1,3,180000,2014,2,0,1,1.6,0,0,0,1,15999.0,0,0,5,1,0,1,0,1,0,0,1,1,1,1,45
24013,34,612,0,8,188252,1996,1,1,0,2.0,2,0,0,1,1500.0,0,4,7,2,0,1,0,0,0,1,0,0,1,1,54
24014,34,612,0,2,550000,1997,0,0,0,2.0,2,0,0,1,890.0,0,0,4,3,0,0,0,0,1,1,0,0,0,0,67
24015,34,612,0,5,344000,1994,0,0,0,1.8,2,0,0,1,720.0,1,1,6,4,1,0,0,0,0,0,0,0,0,0,75
24016,34,622,0,7,347000,1988,0,0,0,2.0,2,0,0,2,600.0,0,0,21,12,1,0,0,0,0,0,0,0,0,0,232
24017,34,598,1,3,210000,2006,0,0,0,2.5,2,0,0,1,8999.0,1,0,2,2,0,1,1,1,1,1,0,0,1,1,60
24018,34,599,1,0,315000,2006,0,0,0,2.4,2,0,0,1,6100.0,1,0,5,13,0,1,1,1,1,1,0,0,1,1,89
24019,34,599,1,2,176000,2007,0,0,0,2.5,2,0,0,1,7400.0,0,2,14,1,0,1,1,1,1,1,1,1,1,1,47
24020,34,598,1,5,152000,2011,0,0,0,2.5,2,0,0,1,14500.0,1,0,8,5,0,1,1,1,1,1,1,1,1,1,71
24021,34,604,0,3,53000,2014,2,0,1,2.0,1,0,0,1,30000.0,0,0,3,10,0,1,1,1,1,1,1,1,1,1,227
24022,34,613,0,0,254000,2006,2,0,1,1.6,0,0,0,1,5999.0,0,4,9,18,0,1,0,0,0,1,0,0,1,0,136
24023,34,602,0,7,179000,1995,0,0,0,2.5,2,0,0,1,2500.0,1,4,13,14,0,0,1,0,0,1,0,0,1,1,89
24024,34,614,0,4,150000,1989,2,0,1,2.4,2,0,0,2,2000.0,1,1,8,7,0,0,1,0,1,1,0,1,0,1,98
24025,34,607,0,3,215000,2009,2,0,1,2.0,0,0,0,1,10900.0,0,0,13,3,0,1,0,1,1,0,1,1,1,1,59
24026,34,617,0,7,150000,1989,0,0,0,1.7,3,0,0,1,758.8,0,0,3,1,0,0,0,0,0,0,0,0,0,1,49
24027,34,597,0,3,215000,2009,0,0,0,1.6,2,0,0,1,8500.0,0,0,9,1,0,1,0,0,0,1,0,0,1,1,50
24028,34,600,1,7,48000,2016,2,0,1,2.0,1,0,0,0,44023.52,0,0,13,7,1,0,0,0,0,0,0,0,0,0,132
24029,34,598,1,0,318000,2001,0,0,0,2.4,2,0,0,1,5500.0,1,5,4,6,0,1,0,0,1,1,0,0,0,1,63
24030,34,600,1,1,260360,2003,0,0,0,2.9,1,0,0,0,7950.0,0,0,12,1,0,1,1,1,1,1,0,1,0,1,50
24031,34,599,1,3,180000,2011,0,0,0,2.5,2,0,0,1,11700.0,0,4,15,5,0,1,1,1,1,1,0,1,1,1,71
24032,34,599,1,3,184000,2010,0,0,0,2.0,2,0,0,1,10200.0,0,0,5,5,0,1,0,1,0,1,1,1,1,1,78
24033,34,600,1,6,215000,2012,0,0,0,3.2,1,0,0,0,19900.0,0,0,3,2,0,1,1,1,1,1,0,1,1,1,57
24034,34,600,1,3,242000,2008,2,0,1,2.4,1,0,0,0,13500.0,0,4,7,1,0,1,1,1,1,1,0,0,1,1,52
24035,34,597,0,7,344000,2002,0,0,0,1.8,2,0,0,1,3900.0,0,3,12,8,0,1,0,0,0,1,0,1,1,1,123
24036,34,612,0,8,300200,1996,0,0,0,2.0,2,0,0,1,800.0,0,1,5,3,1,0,0,0,0,0,0,0,0,0,75
24037,34,597,0,4,230000,2008,0,0,0,1.6,2,0,0,1,7500.0,0,0,11,4,0,1,0,0,0,1,0,0,0,1,60
24038,34,597,0,1,180000,2007,0,0,0,1.8,2,0,0,1,7300.0,0,5,7,6,0,1,0,0,0,1,0,0,1,1,132
24039,34,600,1,4,344400,2006,0,0,0,2.5,1,0,0,1,8800.0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,53
24040,34,609,1,7,300000,1992,0,0,0,2.9,2,0,0,2,1700.0,1,1,7,3,0,1,1,0,1,1,0,1,0,1,111
24041,34,607,1,0,764823,1998,0,0,0,2.4,0,0,0,1,2800.0,0,2,10,7,0,1,0,0,1,0,0,0,0,1,146
24042,34,598,1,3,309000,2003,2,0,1,2.4,2,0,0,1,7000.0,1,0,9,4,0,1,1,1,1,1,1,1,1,1,64
24043,34,597,1,3,270370,2000,0,0,0,2.0,2,0,0,1,2000.0,0,0,25,42,0,1,0,0,1,1,0,0,1,1,241
24044,34,597,0,4,155000,2005,0,0,0,2.4,2,0,0,1,6950.0,0,3,8,2,0,1,0,0,0,1,0,0,1,1,70
24045,34,597,0,0,292000,2002,0,0,0,1.6,2,0,0,1,3900.0,0,0,1,3,0,1,1,0,0,1,1,0,0,1,57
24046,34,602,0,1,400000,1996,2,0,1,2.5,0,0,0,1,2800.0,0,4,11,4,1,0,0,0,0,0,0,0,0,0,67
24047,34,597,1,4,144000,2007,0,0,0,2.4,2,0,0,1,7000.0,0,0,7,1,0,1,0,0,1,0,0,0,1,1,55
24048,34,617,0,2,258000,1993,0,0,0,2.0,3,0,0,1,729.0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,61
24049,34,597,0,7,102000,2010,0,0,0,1.6,2,0,0,1,10900.0,0,0,4,2,0,1,0,0,0,0,0,0,1,1,60
24050,34,600,1,1,333000,2003,1,1,0,2.5,1,0,0,0,7600.0,0,2,8,1,0,1,0,0,1,1,0,0,1,1,56
24051,34,611,0,1,106500,1987,0,0,0,2.0,3,0,0,2,426.82,0,3,5,7,1,0,0,0,0,0,0,0,0,0,77
24052,34,598,1,3,105573,2012,0,0,0,1.6,2,0,0,1,10977.0,0,0,3,1,0,1,0,0,0,1,0,0,1,0,57
24053,34,598,1,3,287000,2007,0,0,0,3.0,2,0,0,0,9300.0,0,0,6,11,0,1,1,1,1,1,0,0,1,1,88
24054,34,619,0,4,300000,1986,2,0,1,2.4,2,0,0,2,800.0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,58
24055,34,604,1,7,105000,2013,0,0,0,2.0,1,0,0,1,21200.0,0,0,11,1,0,1,1,1,1,1,0,1,1,1,57
24056,34,603,1,6,150000,2012,2,0,1,2.4,0,0,0,0,20000.0,0,0,6,1,0,1,1,1,1,1,0,1,1,1,57
24057,34,597,1,1,162000,2006,0,0,0,2.4,2,0,0,1,7100.0,0,0,10,1,0,1,0,0,0,1,0,1,0,1,57
24058,34,600,1,3,135000,2006,0,0,0,4.4,1,0,0,0,10840.79,0,0,1,1,0,1,1,1,1,1,1,1,1,1,57
24059,34,598,1,5,160000,2004,2,0,1,2.4,2,0,0,1,8800.0,0,0,4,1,0,1,1,1,1,1,1,1,1,1,57
24060,34,597,0,3,202000,2009,0,0,0,1.6,2,0,0,1,9100.0,0,0,10,1,0,1,0,0,0,1,0,0,1,0,58
24061,34,600,0,3,320000,2005,2,0,1,2.4,1,0,0,0,12500.0,0,0,6,9,0,1,0,0,1,1,0,0,1,1,86
24062,34,598,1,3,166000,2012,0,0,0,2.5,2,0,0,1,11700.0,0,0,7,1,0,1,1,1,1,1,0,1,0,1,58
24063,34,597,0,1,300000,1998,0,0,0,1.6,2,0,0,1,3150.0,1,5,18,1,0,1,0,0,1,0,0,0,0,1,58
24064,34,603,1,5,155000,2008,1,1,0,3.2,0,0,0,0,11500.0,0,3,4,2,0,1,1,1,1,1,0,1,1,1,60
24065,34,597,0,4,234000,1996,0,0,0,2.0,2,0,0,1,2500.0,1,2,9,1,0,1,0,0,0,1,0,0,0,1,58
24066,34,600,1,5,26000,2007,0,0,0,2.5,1,0,0,0,9700.0,1,0,12,73,0,1,1,1,1,1,0,0,1,1,268
24067,34,614,0,4,188888,1990,1,1,0,2.3,0,0,0,2,1800.0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,59
24068,34,602,0,2,350000,1995,0,0,0,2.3,2,0,0,1,2900.0,1,0,6,1,0,1,0,0,1,1,0,0,1,1,59
24069,34,599,1,7,113000,2011,0,0,0,1.6,2,0,0,1,11800.0,0,2,5,2,0,1,1,1,1,1,0,1,1,0,61
24070,34,600,1,5,386243,2003,0,0,0,2.9,1,0,0,0,6000.0,0,2,6,12,0,1,0,0,1,1,0,0,1,1,113
24071,34,599,0,0,360000,2002,0,0,0,2.0,2,0,0,1,5300.0,0,0,11,1,0,1,1,0,1,1,0,0,1,1,60
24072,34,599,1,3,275000,2002,2,0,1,2.4,2,0,0,1,5600.0,0,4,6,1,0,1,0,1,1,0,0,0,1,1,60
24073,34,600,0,4,330000,2006,2,0,1,2.4,1,0,0,0,13300.0,0,0,14,2,0,1,0,1,1,0,0,0,1,1,62
24074,34,603,1,3,87000,2014,2,0,1,2.4,0,0,0,0,24400.0,0,0,15,1,0,1,1,1,1,1,1,1,1,1,60
24075,34,601,0,5,140000,2015,2,0,1,2.0,3,0,0,1,14150.0,0,0,11,1,0,1,0,1,0,1,1,1,1,1,61
24076,34,598,1,6,320000,2007,2,0,1,2.4,2,0,0,1,9650.0,0,0,8,1,0,1,0,1,1,0,0,0,1,1,61
24077,34,597,1,4,250897,2004,0,0,0,2.4,2,0,0,1,6270.0,0,2,7,6,0,1,1,0,1,0,0,0,0,1,82
24078,34,598,0,7,300000,2002,2,0,1,2.4,2,0,0,1,6300.0,0,3,5,1,0,1,1,0,1,1,0,1,1,1,61
24079,34,600,1,3,284000,2009,2,0,1,2.4,0,0,0,0,18888.0,0,0,12,1,0,0,1,1,1,1,1,0,1,1,62
24080,34,601,0,1,315000,1997,0,0,0,1.8,0,0,0,1,5000.0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,62
24081,34,600,1,3,200000,2006,0,0,0,2.5,1,0,0,0,8800.0,0,0,6,1,0,1,1,1,1,1,0,0,1,1,62
24082,34,612,0,1,300000,1993,0,0,0,2.0,2,0,0,1,300.0,1,5,2,4,0,0,0,0,0,1,0,0,0,1,71
24083,34,597,0,1,420000,2004,2,0,1,2.0,2,0,0,1,6000.0,0,4,9,1,0,0,0,0,0,0,0,0,1,1,63
24084,34,598,1,0,190000,2007,2,0,1,2.4,2,0,0,1,10550.0,1,0,7,1,0,1,1,1,1,1,1,1,1,1,63
24085,34,617,0,8,296000,1996,0,0,0,1.8,3,0,0,1,650.0,0,2,7,2,1,0,0,0,0,0,0,0,0,0,68
24086,34,599,1,3,300000,2007,2,0,1,2.4,2,0,0,1,9000.0,0,0,3,3,0,1,1,1,1,1,1,1,1,1,75
24087,34,598,1,3,238900,2008,0,0,0,2.5,2,0,0,1,11900.0,0,0,3,6,0,1,1,1,1,1,0,1,1,1,87
24088,34,604,1,1,150000,2012,0,0,0,2.0,1,0,0,1,14500.0,0,3,6,1,0,1,0,1,1,1,0,1,1,1,64
24089,34,597,0,0,264000,2005,0,0,0,1.8,2,0,0,1,5499.0,1,3,6,7,0,1,0,0,0,1,0,0,1,1,82
24090,34,603,1,3,235600,2008,2,0,1,2.4,0,0,0,0,12900.0,0,4,2,1,0,1,1,1,1,1,0,1,1,1,66
24091,34,603,1,6,280000,2008,2,0,1,2.4,0,0,0,0,11800.0,0,2,30,1,0,1,1,1,1,1,0,1,1,1,66
24092,34,603,1,1,330000,2004,1,1,0,2.5,0,0,0,0,6000.0,0,0,4,1,0,1,0,0,1,1,0,0,1,1,66
24093,34,599,1,4,287000,2002,2,0,1,2.4,2,0,0,1,5400.0,0,4,4,5,0,1,0,0,0,0,0,0,1,1,194
24094,34,598,1,3,200000,2006,0,0,0,2.5,2,0,0,1,8999.0,0,0,2,4,0,1,1,1,1,1,0,0,1,1,138
24095,34,612,0,5,268893,1994,0,0,0,1.8,2,0,0,1,899.65,0,3,6,10,1,0,0,0,0,0,0,0,0,0,129
24096,34,601,0,3,300000,1998,0,0,0,1.8,0,0,0,1,2450.0,0,0,11,1,0,1,0,0,0,0,0,0,0,1,69
24097,34,605,0,5,999999,1997,0,0,0,2.3,2,0,0,0,1200.0,0,4,13,1,0,1,0,0,1,1,0,0,0,1,69
24098,34,600,1,3,351000,2007,2,0,1,2.4,1,0,0,0,13500.0,0,0,6,4,0,1,0,0,1,1,0,0,1,1,73
24099,34,599,1,4,244342,2003,1,1,0,2.4,2,0,0,1,5000.0,0,4,10,2,0,1,0,0,1,0,0,0,1,1,80
24100,34,600,1,0,165000,2006,0,0,0,2.5,1,0,0,0,11000.0,0,0,4,1,0,1,0,0,1,0,0,0,0,1,70
24101,34,600,1,1,215652,2005,0,0,0,4.4,1,0,0,0,10300.0,0,0,43,2,0,1,1,1,1,1,1,1,1,1,73
24102,34,597,0,3,350000,2007,2,0,1,1.6,2,0,0,1,6700.0,1,0,12,10,0,1,0,1,0,0,0,1,1,0,98
24103,34,600,1,1,255886,2006,0,0,0,2.5,1,0,0,1,13000.0,0,0,8,5,1,0,0,0,0,0,0,0,0,0,160
24104,34,600,1,6,182000,2007,2,0,1,2.4,1,0,0,1,15900.0,0,0,2,1,0,1,1,1,1,1,0,1,1,1,70
